Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Sven Mijnans,nl NED,"MF,FW",21.0,30,21,1889.0,21.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,4.2,4.2,2.0,6.2,30.0,80.0,111.0,0.14,0.14,0.29,0.14,0.29,0.2,0.1,0.29,0.2,0.29,Matches,sparta rotterdam
Bryan Smeets,nl NED,MF,28.0,20,18,1478.0,16.4,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,2.1,3.2,14.0,76.0,49.0,0.12,0.12,0.24,0.12,0.24,0.07,0.13,0.19,0.07,0.19,Matches,sparta rotterdam
Michael Pinto,lu LUX,DF,28.0,24,16,1539.0,17.1,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,1.7,1.7,35.0,65.0,57.0,0.0,0.18,0.18,0.0,0.18,0.0,0.1,0.1,0.0,0.1,Matches,sparta rotterdam
Tom Beugelsdijk,nl NED,DF,30.0,25,15,1529.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.7,1.5,1.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches,sparta rotterdam
Joeri de Kamps,nl NED,MF,29.0,14,14,1178.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.2,0.2,0.1,0.2,4.0,42.0,8.0,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.02,0.01,0.02,Matches,sparta rotterdam
Arno Verschueren,be BEL,MF,24.0,12,12,963.0,10.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.2,1.2,0.4,1.6,7.0,38.0,21.0,0.19,0.09,0.28,0.19,0.28,0.11,0.04,0.15,0.11,0.15,Matches,sparta rotterdam
Younes Namli,dk DEN,MF,27.0,14,12,860.0,9.6,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,2.0,2.7,17.0,52.0,35.0,0.1,0.42,0.52,0.1,0.52,0.07,0.21,0.28,0.07,0.28,Matches,sparta rotterdam
Mario Engels,de GER,FW,27.0,29,11,1102.0,12.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,2.4,2.4,2.7,5.0,28.0,9.0,84.0,0.08,0.08,0.16,0.08,0.16,0.19,0.22,0.41,0.19,0.41,Matches,sparta rotterdam
Michaël Heylen,be BEL,DF,27.0,16,10,891.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,sparta rotterdam
Giannis Masouras,gr GRE,"DF,MF",24.0,17,10,841.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,22.0,35.0,26.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,sparta rotterdam
Emanuel Emegha,nl NED,"FW,MF",18.0,19,9,970.0,10.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.8,2.8,0.4,3.2,22.0,10.0,79.0,0.19,0.0,0.19,0.19,0.19,0.26,0.04,0.3,0.26,0.3,Matches,sparta rotterdam
Aaron Meijers,nl NED,DF,33.0,12,8,740.0,8.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.5,1.5,17.0,29.0,37.0,0.0,0.24,0.24,0.0,0.24,0.01,0.18,0.19,0.01,0.19,Matches,sparta rotterdam
Mohammed Osman,sy SYR,MF,27.0,12,8,677.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,7.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,Matches,sparta rotterdam
Riza Durmisi,dk DEN,DF,27.0,9,8,609.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,9.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Matches,sparta rotterdam
Laurent Jans,lu LUX,"DF,MF",28.0,19,5,776.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,17.0,33.0,39.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches,sparta rotterdam
Adrián Dalmau,es ESP,FW,27.0,12,5,589.0,6.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,0.7,3.0,2.0,8.0,38.0,0.31,0.0,0.31,0.31,0.31,0.36,0.1,0.46,0.36,0.46,Matches,sparta rotterdam
Jeremy van Mullem,nl NED,MF,22.0,12,5,579.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,sparta rotterdam
Tim Coremans,nl NED,GK,30.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sparta rotterdam
Laros Duarte,nl NED,MF,24.0,3,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.25,0.12,0.25,Matches,sparta rotterdam
Benjamin van Leer,nl NED,GK,29.0,2,1,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sparta rotterdam
Abdou Harroui,nl NED,MF,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sparta rotterdam
Kenzo Goudmijn,nl NED,"MF,FW",19.0,11,0,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.21,0.15,0.21,Matches,sparta rotterdam
Gaultiér Overman,nl NED,"MF,DF",20.0,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sparta rotterdam
Augustin Drakpe,nl NED,DF,19.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sparta rotterdam
Jason Meerstadt,nl NED,MF,20.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sparta rotterdam
Achraf Madi,nl NED,DF,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sparta rotterdam
Marouane Afaker,nl NED,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sparta rotterdam
Jafar Bynoe,nl NED,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sparta rotterdam
Pepijn Doesburg,nl NED,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sparta rotterdam
Rijk Janse,nl NED,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sparta rotterdam
Ishan Kort,sr SUR,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sparta rotterdam
Finn Murre,nl NED,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sparta rotterdam
Mats Seuntjens,nl NED,"FW,MF",29.0,32,32,2851.0,31.7,9.0,4.0,13.0,7.0,2.0,2.0,5.0,0.0,8.0,6.5,5.0,11.4,64.0,102.0,152.0,0.28,0.13,0.41,0.22,0.35,0.25,0.16,0.41,0.2,0.36,Matches,fortuna sittard
Deroy Duarte,cv CPV,"MF,DF",22.0,33,30,2703.0,30.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.4,1.4,2.4,3.7,24.0,70.0,54.0,0.03,0.07,0.1,0.03,0.1,0.05,0.08,0.12,0.05,0.12,Matches,fortuna sittard
Martin Angha,ch SUI,DF,27.0,31,30,2594.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,0.1,0.8,11.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,fortuna sittard
Zian Flemming,nl NED,"MF,FW",22.0,28,28,2495.0,27.7,12.0,4.0,16.0,12.0,0.0,0.0,5.0,0.0,10.6,10.6,2.3,12.9,34.0,69.0,101.0,0.43,0.14,0.58,0.43,0.58,0.38,0.08,0.47,0.38,0.47,Matches,fortuna sittard
George Cox,eng ENG,DF,23.0,27,26,2193.0,24.4,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.0,1.0,3.3,4.3,27.0,55.0,68.0,0.08,0.08,0.16,0.08,0.16,0.04,0.14,0.18,0.04,0.18,Matches,fortuna sittard
Ben Rienstra,nl NED,MF,31.0,28,26,2147.0,23.9,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.2,1.2,1.7,2.9,8.0,77.0,29.0,0.08,0.13,0.21,0.08,0.21,0.05,0.07,0.12,0.05,0.12,Matches,fortuna sittard
Mickaël Tirpan,be BEL,DF,27.0,26,26,1980.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,53.0,67.0,85.0,0.0,0.05,0.05,0.0,0.05,0.04,0.09,0.14,0.04,0.14,Matches,fortuna sittard
Tesfaldet Tekie,se SWE,MF,24.0,27,24,2112.0,23.5,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3.1,4.0,38.0,105.0,38.0,0.04,0.13,0.17,0.04,0.17,0.04,0.13,0.17,0.04,0.17,Matches,fortuna sittard
Roel Janssen,nl NED,DF,31.0,17,16,1298.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.1,0.4,4.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,fortuna sittard
Ivo Pinto,pt POR,DF,31.0,22,14,1495.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.1,22.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,fortuna sittard
Andreas Samaris,gr GRE,"DF,MF",32.0,20,12,1077.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.4,4.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,fortuna sittard
Dimitris Siovas,gr GRE,DF,32.0,12,12,1009.0,11.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.4,1.1,2.0,35.0,2.0,0.09,0.0,0.09,0.09,0.09,0.07,0.03,0.1,0.07,0.1,Matches,fortuna sittard
Tijjani Noslin,nl NED,"FW,MF",22.0,24,8,815.0,9.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,0.2,2.2,18.0,11.0,64.0,0.11,0.0,0.11,0.11,0.11,0.21,0.02,0.24,0.21,0.24,Matches,fortuna sittard
Arianit Ferati,xk KVX,"MF,DF",23.0,14,8,742.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.8,11.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,fortuna sittard
Emil Hansson,se SWE,"FW,MF",23.0,11,8,646.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,18.0,13.0,38.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.13,0.07,0.13,Matches,fortuna sittard
Nigel Lonwijk,nl NED,DF,18.0,22,7,895.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,3.0,17.0,4.0,0.1,0.0,0.1,0.1,0.1,0.07,0.0,0.07,0.07,0.07,Matches,fortuna sittard
Paul Gladon,nl NED,FW,29.0,11,7,606.0,6.7,3.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,2.6,1.8,1.0,2.9,2.0,8.0,31.0,0.45,0.3,0.74,0.3,0.59,0.39,0.15,0.54,0.27,0.42,Matches,fortuna sittard
Charlison Benschop,cw CUW,FW,31.0,13,6,577.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.1,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,fortuna sittard
Lisandro Semedo,cv CPV,"FW,MF",25.0,9,4,471.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.0,2.1,15.0,11.0,30.0,0.0,0.19,0.19,0.0,0.19,0.21,0.18,0.39,0.21,0.39,Matches,fortuna sittard
Samy Baghdadi,fr FRA,"FW,MF",24.0,10,4,436.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.3,1.4,14.0,8.0,24.0,0.21,0.0,0.21,0.21,0.21,0.24,0.06,0.3,0.24,0.3,Matches,fortuna sittard
Bassala Sambou,eng ENG,FW,23.0,8,4,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,2.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches,fortuna sittard
Richie Musaba,nl NED,"MF,FW",20.0,7,3,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.25,0.1,0.25,Matches,fortuna sittard
Ryan Johansson,ie IRL,"MF,DF",20.0,6,2,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.09,0.04,0.09,Matches,fortuna sittard
Llazaros Rota,gr GRE,DF,23.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,fortuna sittard
Michael Verrips,nl NED,GK,24.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fortuna sittard
Jordan Botaka,cd COD,"MF,DF",28.0,7,1,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,fortuna sittard
Toshio Lake,nl NED,MF,20.0,11,0,244.0,2.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,0.37,0.74,1.11,0.37,1.11,,,,,,Matches,fortuna sittard
Thibaud Verlinden,be BEL,FW,22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fortuna sittard
Felix Dornebusch,de GER,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Yiğit Emre Çeltik,tr TUR,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Tom Hendriks,nl NED,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Stijn Hogervorst,nl NED,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Arian Kastrati,nl NED,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Ruben van Kouwen,nl NED,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Ronan Ronan,ir IRN,MF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Muhammet Tunahan Taşçı,tr TUR,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fortuna sittard
Noah Fadiga,sn SEN,DF,21.0,33,30,2706.0,30.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.9,1.9,1.1,3.0,64.0,98.0,117.0,0.03,0.0,0.03,0.03,0.03,0.06,0.04,0.1,0.06,0.1,Matches,heracles almelo
Mats Knoester,nl NED,DF,22.0,31,30,2661.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,0.4,1.6,44.0,111.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,Matches,heracles almelo
Giacomo Quagliata,it ITA,DF,21.0,29,28,2544.0,28.3,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,1.6,1.6,2.9,4.5,86.0,85.0,181.0,0.04,0.07,0.11,0.04,0.11,0.06,0.1,0.16,0.06,0.16,Matches,heracles almelo
Marco Rente,de GER,DF,24.0,27,27,2311.0,25.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.9,1.9,0.5,2.3,29.0,99.0,4.0,0.04,0.0,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09,Matches,heracles almelo
Lucas Schoofs,be BEL,"MF,DF",24.0,27,24,2093.0,23.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.9,1.9,1.2,3.1,18.0,100.0,20.0,0.0,0.09,0.09,0.0,0.09,0.08,0.05,0.13,0.08,0.13,Matches,heracles almelo
Nikolai Laursen,dk DEN,"FW,MF",23.0,29,24,1851.0,20.6,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,2.8,5.9,36.0,44.0,120.0,0.19,0.0,0.19,0.19,0.19,0.15,0.14,0.29,0.15,0.29,Matches,heracles almelo
Janis Blaswich,de GER,GK,30.0,22,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,heracles almelo
Orestis Kiomourtzoglou,de GER,MF,23.0,24,20,1879.0,20.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,0.5,3.0,9.0,83.0,16.0,0.1,0.0,0.1,0.1,0.1,0.12,0.02,0.14,0.12,0.14,Matches,heracles almelo
Bilal Başaçıkoğlu,tr TUR,"FW,MF",26.0,27,19,1480.0,16.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.7,1.7,3.8,5.4,44.0,30.0,126.0,0.06,0.12,0.18,0.06,0.18,0.1,0.23,0.33,0.1,0.33,Matches,heracles almelo
Kaj Sierhuis,nl NED,FW,23.0,18,18,1419.0,15.8,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,6.5,6.5,2.7,9.1,24.0,46.0,60.0,0.25,0.19,0.44,0.25,0.44,0.41,0.17,0.58,0.41,0.58,Matches,heracles almelo
Sinan Bakış,tr TUR,FW,27.0,31,17,1528.0,17.0,6.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,5.5,5.5,0.7,6.3,12.0,30.0,74.0,0.35,0.0,0.35,0.35,0.35,0.33,0.04,0.37,0.33,0.37,Matches,heracles almelo
Koen Bucker,nl NED,GK,25.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,heracles almelo
Delano Burgzorg,nl NED,"FW,MF",22.0,17,11,1151.0,12.8,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,4.7,4.7,0.9,5.6,36.0,35.0,98.0,0.31,0.0,0.31,0.31,0.31,0.37,0.07,0.44,0.37,0.44,Matches,heracles almelo
Rai Vloet,nl NED,MF,26.0,12,11,1016.0,11.3,3.0,0.0,3.0,2.0,1.0,2.0,3.0,0.0,4.2,2.6,2.0,4.6,39.0,67.0,39.0,0.27,0.0,0.27,0.18,0.18,0.37,0.17,0.55,0.23,0.41,Matches,heracles almelo
Anas Ouahim,de GER,"MF,FW",23.0,10,10,690.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,0.6,1.2,17.0,24.0,35.0,0.0,0.13,0.13,0.0,0.13,0.08,0.08,0.16,0.08,0.16,Matches,heracles almelo
Justin Hoogma,nl NED,"DF,MF",23.0,12,8,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches,heracles almelo
Emil Hansson,se SWE,"MF,FW",23.0,13,6,570.0,6.3,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.1,2.4,18.0,20.0,31.0,0.0,0.63,0.63,0.0,0.63,0.04,0.34,0.38,0.04,0.38,Matches,heracles almelo
