Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Fabian Schär,ch SUI,DF,29.0,24.0,4,0,0,24,11,3,7,32,11,0.0,0.0,0,131.0,45.0,42.0,51.7,Matches,newcastle united
Joe Willock,eng ENG,MF,21.0,22.6,0,0,0,34,26,0,16,21,37,0.0,0.0,0,121.0,16.0,24.0,40.0,Matches,newcastle united
Jamaal Lascelles,eng ENG,DF,27.0,22.9,5,0,0,17,4,0,0,22,7,0.0,3.0,2,86.0,89.0,31.0,74.2,Matches,newcastle united
Jonjo Shelvey,eng ENG,MF,29.0,22.0,7,1,1,18,8,0,43,22,17,0.0,0.0,0,160.0,10.0,10.0,50.0,Matches,newcastle united
Miguel Almirón,py PAR,"MF,FW",27.0,19.1,2,0,0,17,25,9,20,20,29,0.0,0.0,0,96.0,5.0,14.0,26.3,Matches,newcastle united
Emil Krafth,se SWE,DF,26.0,18.2,5,0,0,22,11,0,21,25,16,0.0,0.0,0,94.0,22.0,29.0,43.1,Matches,newcastle united
Ryan Fraser,sct SCO,"FW,MF",27.0,16.3,3,0,0,10,24,2,88,11,3,0.0,0.0,0,61.0,5.0,22.0,18.5,Matches,newcastle united
Dan Burn,eng ENG,DF,29.0,16.0,4,0,0,11,6,5,0,20,11,0.0,0.0,0,73.0,68.0,31.0,68.7,Matches,newcastle united
Matt Targett,eng ENG,DF,25.0,16.0,1,0,0,9,12,1,76,25,26,0.0,0.0,0,72.0,19.0,12.0,61.3,Matches,newcastle united
Callum Wilson,eng ENG,FW,29.0,15.4,4,0,0,27,22,17,3,3,8,0.0,0.0,0,28.0,29.0,50.0,36.7,Matches,newcastle united
Sean Longstaff,eng ENG,MF,23.0,16.3,1,0,0,14,17,0,11,9,34,0.0,0.0,0,95.0,13.0,18.0,41.9,Matches,newcastle united
Chris Wood,nz NZL,FW,29.0,14.7,0,0,0,19,10,10,2,2,0,1.0,0.0,0,23.0,112.0,100.0,52.8,Matches,newcastle united
Javier Manquillo,es ESP,DF,27.0,14.0,5,0,0,9,17,1,9,10,29,0.0,0.0,0,57.0,16.0,13.0,55.2,Matches,newcastle united
Matt Ritchie,sct SCO,DF,31.0,14.9,5,0,0,13,9,0,104,13,15,0.0,0.0,0,70.0,14.0,17.0,45.2,Matches,newcastle united
Jacob Murphy,eng ENG,"FW,DF",26.0,16.4,4,0,0,16,14,2,54,23,26,0.0,1.0,0,98.0,14.0,33.0,29.8,Matches,newcastle united
Ciaran Clark,ie IRL,DF,31.0,11.3,2,1,0,6,5,1,1,13,10,0.0,1.0,0,49.0,26.0,15.0,63.4,Matches,newcastle united
Isaac Hayden,eng ENG,"MF,DF",26.0,11.1,5,0,0,14,8,0,8,14,14,0.0,0.0,0,46.0,19.0,15.0,55.9,Matches,newcastle united
Bruno Guimarães,br BRA,MF,23.0,11.5,4,0,0,13,36,4,12,9,23,0.0,0.0,0,81.0,4.0,9.0,30.8,Matches,newcastle united
Karl Darlow,eng ENG,GK,30.0,8.0,1,0,0,1,2,0,0,0,0,0.0,1.0,0,5.0,2.0,0.0,100.0,Matches,newcastle united
Federico Fernández,ar ARG,DF,32.0,5.8,0,0,0,1,2,0,1,4,0,0.0,0.0,0,24.0,10.0,5.0,66.7,Matches,newcastle united
Kieran Trippier,eng ENG,DF,30.0,4.8,0,0,0,3,3,0,28,10,10,0.0,0.0,0,31.0,10.0,5.0,66.7,Matches,newcastle united
Freddie Woodman,eng ENG,GK,24.0,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,newcastle united
Jamal Lewis,nir NIR,DF,23.0,2.9,1,0,0,2,2,0,3,3,6,0.0,0.0,0,13.0,1.0,4.0,20.0,Matches,newcastle united
Paul Dummett,wls WAL,DF,29.0,2.2,2,0,0,3,3,0,3,3,3,0.0,0.0,0,5.0,5.0,2.0,71.4,Matches,newcastle united
Jeff Hendrick,ie IRL,MF,29.0,0.8,0,0,0,1,0,0,0,0,1,0.0,0.0,0,2.0,1.0,1.0,50.0,Matches,newcastle united
Tyrick Mitchell,eng ENG,DF,21.0,34.5,1,0,0,15,14,2,62,41,57,1.0,0.0,0,237.0,29.0,32.0,47.5,Matches,crystal palace
Conor Gallagher,eng ENG,MF,21.0,31.6,10,0,0,65,65,2,128,29,38,1.0,0.0,0,187.0,23.0,37.0,38.3,Matches,crystal palace
Joachim Andersen,dk DEN,DF,25.0,32.4,4,0,0,19,8,1,8,37,23,0.0,0.0,1,152.0,56.0,48.0,53.8,Matches,crystal palace
Wilfried Zaha,ci CIV,FW,28.0,30.7,6,1,1,37,101,24,48,5,20,1.0,0.0,0,166.0,12.0,35.0,25.5,Matches,crystal palace
Vicente Guaita,es ESP,GK,34.0,29.5,2,0,0,1,2,0,0,1,0,0.0,1.0,0,22.0,8.0,1.0,88.9,Matches,crystal palace
Joel Ward,eng ENG,DF,31.0,27.6,8,0,0,22,21,1,43,32,26,0.0,0.0,0,140.0,58.0,39.0,59.8,Matches,crystal palace
Jordan Ayew,gh GHA,FW,29.0,22.4,2,0,0,38,66,2,74,15,30,1.0,0.0,0,132.0,32.0,58.0,35.6,Matches,crystal palace
Cheikhou Kouyaté,sn SEN,MF,31.0,21.9,3,0,0,30,21,0,4,38,38,0.0,0.0,0,136.0,50.0,29.0,63.3,Matches,crystal palace
Jeffrey Schlupp,gh GHA,"MF,FW",28.0,20.6,1,0,0,26,22,0,20,18,25,1.0,0.0,0,115.0,31.0,39.0,44.3,Matches,crystal palace
Odsonne Édouard,fr FRA,FW,23.0,17.4,4,0,0,25,6,4,7,0,10,0.0,0.0,0,62.0,38.0,45.0,45.8,Matches,crystal palace
James McArthur,sct SCO,MF,33.0,16.0,4,0,0,24,20,3,18,30,23,0.0,0.0,0,135.0,22.0,31.0,41.5,Matches,crystal palace
Nathaniel Clyne,eng ENG,DF,30.0,15.0,1,0,0,3,5,0,17,15,10,0.0,0.0,0,73.0,10.0,7.0,58.8,Matches,crystal palace
Jean-Philippe Mateta,fr FRA,FW,24.0,12.7,2,0,0,16,7,13,6,4,4,0.0,0.0,0,30.0,39.0,43.0,47.6,Matches,crystal palace
Will Hughes,eng ENG,MF,26.0,11.7,6,0,0,18,17,0,35,8,14,1.0,1.0,0,84.0,11.0,20.0,35.5,Matches,crystal palace
Michael Olise,fr FRA,"FW,MF",19.0,12.7,4,0,0,16,27,1,96,6,18,0.0,0.0,0,66.0,7.0,17.0,29.2,Matches,crystal palace
Christian Benteke,be BEL,FW,30.0,12.7,3,0,0,16,16,10,0,2,2,0.0,0.0,0,25.0,85.0,54.0,61.2,Matches,crystal palace
Luka Milivojević,rs SRB,MF,30.0,8.6,1,0,0,15,10,0,43,11,9,0.0,1.0,1,58.0,13.0,6.0,68.4,Matches,crystal palace
Jack Butland,eng ENG,GK,28.0,8.5,0,0,0,0,2,0,0,0,0,0.0,0.0,0,4.0,1.0,2.0,33.3,Matches,crystal palace
Eberechi Eze,eng ENG,"MF,FW",23.0,6.7,1,0,0,5,12,0,27,5,6,0.0,0.0,0,38.0,7.0,13.0,35.0,Matches,crystal palace
James Tomkins,eng ENG,DF,32.0,6.1,2,0,0,7,2,0,0,4,3,0.0,0.0,0,33.0,10.0,5.0,66.7,Matches,crystal palace
Jaïro Riedewald,nl NED,MF,24.0,1.3,0,0,0,1,0,0,2,1,1,0.0,0.0,0,10.0,0.0,2.0,0.0,Matches,crystal palace
Jesuran Rak Sakyi,eng ENG,"FW,MF",18.0,0.9,0,0,0,1,3,0,2,1,0,0.0,0.0,0,6.0,0.0,1.0,0.0,Matches,crystal palace
Christian Nørgaard,dk DEN,MF,27.0,33.9,8,0,0,56,33,0,13,64,60,0.0,0.0,0,270.0,50.0,68.0,42.4,Matches,brentford
Bryan Mbeumo,cm CMR,FW,21.0,32.3,4,0,0,20,38,13,75,11,16,0.0,0.0,0,130.0,29.0,103.0,22.0,Matches,brentford
Rico Henry,eng ENG,DF,24.0,30.8,2,0,0,20,27,1,74,26,20,0.0,1.0,0,189.0,27.0,40.0,40.3,Matches,brentford
Ivan Toney,eng ENG,FW,25.0,32.3,8,0,0,50,80,25,28,14,21,3.0,0.0,0,105.0,147.0,114.0,56.3,Matches,brentford
Ethan Pinnock,jm JAM,DF,28.0,29.9,1,0,0,9,14,1,21,44,35,0.0,0.0,0,141.0,142.0,71.0,66.7,Matches,brentford
Vitaly Janelt,de GER,MF,23.0,25.5,3,0,0,26,25,3,40,28,32,0.0,0.0,0,143.0,33.0,25.0,56.9,Matches,brentford
Sergi Canós,es ESP,"DF,FW",24.0,23.1,8,1,1,28,15,5,87,22,25,0.0,0.0,1,183.0,9.0,27.0,25.0,Matches,brentford
David Raya,es ESP,GK,25.0,24.0,1,0,0,1,2,0,0,0,0,0.0,1.0,0,29.0,9.0,2.0,81.8,Matches,brentford
Kristoffer Ajer,no NOR,DF,23.0,22.2,5,0,0,12,16,0,17,26,18,0.0,0.0,0,109.0,49.0,31.0,61.3,Matches,brentford
Mathias Jensen,dk DEN,MF,25.0,17.8,0,0,0,19,6,3,79,22,18,0.0,0.0,0,100.0,7.0,16.0,30.4,Matches,brentford
Yoane Wissa,cd COD,FW,24.0,14.3,0,0,0,8,22,7,11,8,6,0.0,0.0,0,58.0,20.0,31.0,39.2,Matches,brentford
Mads Roerslev,dk DEN,DF,22.0,13.8,1,0,0,18,8,2,35,16,12,0.0,1.0,0,54.0,12.0,25.0,32.4,Matches,brentford
Álvaro Fernández,es ESP,GK,23.0,12.0,0,0,0,0,3,0,0,0,0,0.0,0.0,1,18.0,2.0,2.0,50.0,Matches,brentford
Frank Onyeka,ng NGA,MF,23.0,11.6,4,0,0,33,25,0,12,14,17,1.0,0.0,0,69.0,15.0,21.0,41.7,Matches,brentford
Christian Eriksen,dk DEN,MF,29.0,10.4,1,0,0,5,3,0,86,9,6,0.0,0.0,0,69.0,5.0,6.0,45.5,Matches,brentford
Shandon Baptiste,gd GRN,MF,23.0,10.1,2,1,1,6,11,1,8,11,4,0.0,0.0,0,62.0,7.0,18.0,28.0,Matches,brentford
Mads Bech Sørensen,dk DEN,DF,22.0,9.3,3,0,0,8,4,0,10,6,7,0.0,1.0,0,41.0,9.0,4.0,69.2,Matches,brentford
Mathias Jørgensen,dk DEN,DF,31.0,5.8,2,0,0,10,1,0,7,10,4,0.0,0.0,0,20.0,10.0,9.0,52.6,Matches,brentford
Saman Ghoddos,ir IRN,"MF,DF",27.0,6.0,2,0,0,12,10,0,21,3,10,1.0,0.0,0,36.0,11.0,15.0,42.3,Matches,brentford
Charlie Goode,eng ENG,DF,25.0,5.0,3,0,0,5,7,0,6,2,5,0.0,1.0,0,30.0,15.0,8.0,65.2,Matches,brentford
Josh Dasilva,eng ENG,"MF,FW",22.0,2.9,0,1,0,4,3,0,4,1,1,0.0,0.0,0,23.0,3.0,1.0,75.0,Matches,brentford
Jonas Lössl,dk DEN,GK,32.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,brentford
Dominic Thompson,eng ENG,DF,21.0,1.6,0,0,0,1,0,0,2,2,0,0.0,0.0,0,5.0,1.0,2.0,33.3,Matches,brentford
Marcus Forss,fi FIN,"FW,MF",22.0,2.3,0,0,0,3,1,0,1,1,3,0.0,0.0,0,4.0,2.0,7.0,22.2,Matches,brentford
Mads Bidstrup,dk DEN,MF,20.0,0.5,0,0,0,1,0,0,0,1,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,brentford
Tariqe Fosu,gh GHA,DF,25.0,0.2,0,0,0,0,1,0,1,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches,brentford
Finley Stevens,wls WAL,DF,18.0,0.2,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches,brentford
Emiliano Martínez,ar ARG,GK,28.0,36.0,4,0,0,0,6,0,0,0,1,0.0,0.0,0,32.0,8.0,1.0,88.9,Matches,aston villa
Tyrone Mings,eng ENG,DF,28.0,35.4,11,0,0,27,24,1,4,46,12,0.0,1.0,0,191.0,81.0,47.0,63.3,Matches,aston villa
John McGinn,sct SCO,MF,26.0,34.3,8,0,0,57,81,0,110,35,64,0.0,0.0,0,200.0,22.0,17.0,56.4,Matches,aston villa
Ollie Watkins,eng ENG,FW,25.0,32.8,7,0,0,33,39,16,15,12,13,1.0,0.0,0,66.0,65.0,95.0,40.6,Matches,aston villa
Douglas Luiz,br BRA,MF,23.0,30.2,7,0,0,37,41,0,83,34,39,0.0,0.0,0,183.0,26.0,32.0,44.8,Matches,aston villa
Ezri Konsa,eng ENG,DF,23.0,27.5,6,2,1,18,36,1,1,15,15,0.0,1.0,0,105.0,58.0,42.0,58.0,Matches,aston villa
Jacob Ramsey,eng ENG,MF,20.0,27.4,6,0,0,32,44,1,26,24,44,0.0,0.0,0,126.0,16.0,34.0,32.0,Matches,aston villa
Emi Buendía,ar ARG,"MF,FW",24.0,21.1,1,0,0,17,44,3,34,9,18,0.0,1.0,0,110.0,19.0,35.0,35.2,Matches,aston villa
Danny Ings,eng ENG,FW,29.0,21.1,4,0,0,16,12,11,13,6,16,0.0,0.0,0,47.0,27.0,40.0,40.3,Matches,aston villa
Matt Targett,eng ENG,DF,25.0,15.9,2,0,0,15,11,0,59,23,18,0.0,1.0,1,73.0,32.0,14.0,69.6,Matches,aston villa
Philippe Coutinho,br BRA,"MF,FW",29.0,14.8,0,0,0,8,20,4,18,7,12,0.0,0.0,0,53.0,5.0,17.0,22.7,Matches,aston villa
Lucas Digne,fr FRA,DF,28.0,14.1,2,0,0,18,16,3,101,23,10,0.0,0.0,0,77.0,23.0,20.0,53.5,Matches,aston villa
Ashley Young,eng ENG,"DF,FW",36.0,13.9,2,0,0,16,32,1,44,13,6,0.0,0.0,1,66.0,6.0,15.0,28.6,Matches,aston villa
Marvelous Nakamba,zw ZIM,MF,27.0,10.0,5,0,0,16,9,0,1,12,19,0.0,0.0,0,82.0,10.0,12.0,45.5,Matches,aston villa
Calum Chambers,eng ENG,DF,26.0,9.2,1,0,0,12,2,0,2,5,8,0.0,0.0,0,49.0,26.0,25.0,51.0,Matches,aston villa
Leon Bailey,jm JAM,"FW,MF",23.0,8.5,3,0,0,12,11,4,33,1,11,0.0,0.0,0,38.0,10.0,16.0,38.5,Matches,aston villa
Axel Tuanzebe,eng ENG,DF,23.0,5.6,1,0,0,3,3,0,1,5,3,0.0,0.0,0,29.0,13.0,12.0,52.0,Matches,aston villa
Kortney Hause,eng ENG,DF,26.0,4.4,0,0,0,6,2,1,0,6,3,0.0,1.0,0,41.0,20.0,8.0,71.4,Matches,aston villa
Anwar El Ghazi,nl NED,"FW,MF",26.0,4.3,2,0,0,8,5,2,14,1,4,0.0,0.0,0,20.0,10.0,11.0,47.6,Matches,aston villa
Morgan Sanson,fr FRA,MF,26.0,4.0,0,0,0,3,13,0,8,10,8,0.0,0.0,0,33.0,3.0,6.0,33.3,Matches,aston villa
Carney Chukwuemeka,eng ENG,"MF,FW",17.0,3.3,0,0,0,3,9,0,0,1,1,0.0,0.0,0,16.0,7.0,9.0,43.8,Matches,aston villa
Bertrand Traoré,bf BFA,"MF,FW",25.0,2.4,0,0,0,0,4,2,5,0,3,1.0,0.0,0,11.0,4.0,4.0,50.0,Matches,aston villa
Tim Iroegbunam,eng ENG,MF,18.0,1.0,1,0,0,2,0,0,0,2,4,0.0,0.0,0,9.0,3.0,0.0,100.0,Matches,aston villa
Robin Olsen,se SWE,GK,31.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,aston villa
Jed Steer,eng ENG,GK,28.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,aston villa
Cameron Archer,eng ENG,"FW,MF",20.0,0.3,0,0,0,3,0,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,Matches,aston villa
Keinan Davis,eng ENG,FW,23.0,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,aston villa
Trézéguet,eg EGY,FW,26.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,aston villa
Jaden Philogene Bidace,eng ENG,FW,19.0,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,aston villa
Oriol Romeu,es ESP,MF,29.0,32.1,9,0,0,46,24,0,13,51,39,0.0,0.0,0,259.0,67.0,47.0,58.8,Matches,southampton
Mohammed Salisu,gh GHA,DF,22.0,33.0,10,1,1,38,7,2,13,78,47,0.0,1.0,1,244.0,101.0,60.0,62.7,Matches,southampton
Jan Bednarek,pl POL,DF,25.0,29.2,10,0,0,30,15,1,1,72,15,0.0,1.0,1,177.0,91.0,38.0,70.5,Matches,southampton
Kyle Walker-Peters,eng ENG,DF,24.0,29.3,5,0,0,27,47,3,50,37,33,0.0,0.0,0,187.0,27.0,28.0,49.1,Matches,southampton
Valentino Livramento,eng ENG,DF,18.0,24.5,2,0,0,12,36,1,62,47,28,1.0,0.0,0,176.0,24.0,25.0,49.0,Matches,southampton
Mohamed Elyounoussi,no NOR,"MF,FW",26.0,22.7,4,0,0,28,18,1,29,12,17,0.0,0.0,0,82.0,38.0,46.0,45.2,Matches,southampton
Che Adams,sct SCO,FW,25.0,22.7,0,0,0,29,40,7,8,8,6,0.0,0.0,0,70.0,61.0,91.0,40.1,Matches,southampton
Armando Broja,al ALB,FW,19.0,21.9,2,0,0,29,26,13,8,3,5,1.0,0.0,0,81.0,88.0,166.0,34.6,Matches,southampton
Nathan Redmond,eng ENG,"MF,FW",27.0,20.4,0,0,0,16,15,3,60,8,14,0.0,0.0,0,102.0,13.0,32.0,28.9,Matches,southampton
Fraser Forster,eng ENG,GK,33.0,19.0,1,0,0,0,3,0,0,0,0,0.0,0.0,0,7.0,7.0,0.0,100.0,Matches,southampton
Romain Perraud,fr FRA,DF,23.0,18.0,3,0,0,31,16,0,69,17,22,0.0,0.0,0,77.0,16.0,24.0,40.0,Matches,southampton
Alex McCarthy,eng ENG,GK,31.0,17.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,9.0,6.0,0.0,100.0,Matches,southampton
Adam Armstrong,eng ENG,FW,24.0,15.7,1,0,0,13,6,2,18,3,4,1.0,0.0,0,36.0,13.0,23.0,36.1,Matches,southampton
Stuart Armstrong,sct SCO,MF,29.0,16.4,1,0,0,11,20,1,35,8,19,1.0,0.0,0,94.0,3.0,11.0,21.4,Matches,southampton
Ibrahima Diallo,fr FRA,MF,22.0,11.4,1,0,0,8,15,0,7,9,11,0.0,0.0,0,77.0,11.0,12.0,47.8,Matches,southampton
Nathan Tella,eng ENG,"MF,FW",22.0,8.9,2,0,0,17,22,3,12,6,9,0.0,0.0,0,54.0,6.0,18.0,25.0,Matches,southampton
Lyanco,br BRA,DF,24.0,10.1,2,0,0,13,7,0,4,13,15,0.0,0.0,0,73.0,19.0,14.0,57.6,Matches,southampton
Jack Stephens,eng ENG,DF,27.0,9.0,3,0,0,8,2,0,0,19,12,0.0,0.0,0,68.0,13.0,12.0,52.0,Matches,southampton
Moussa Djenepo,ml MLI,MF,23.0,5.1,3,0,0,9,10,0,6,2,3,0.0,0.0,0,28.0,1.0,9.0,10.0,Matches,southampton
Theo Walcott,eng ENG,"MF,FW",32.0,4.2,0,0,0,1,6,2,5,5,2,0.0,0.0,0,12.0,4.0,4.0,50.0,Matches,southampton
Yan Valery,tn TUN,DF,22.0,4.1,0,0,0,3,3,0,4,6,6,0.0,0.0,0,27.0,11.0,9.0,55.0,Matches,southampton
Shane Long,ie IRL,FW,34.0,3.4,1,0,0,9,8,3,1,0,5,0.0,0.0,0,9.0,24.0,19.0,55.8,Matches,southampton
Willy Caballero,ar ARG,GK,39.0,2.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,Matches,southampton
Michael Keane,eng ENG,DF,28.0,31.0,4,1,1,16,7,1,1,62,25,0.0,0.0,2,149.0,96.0,59.0,61.9,Matches,everton
